name,total,lat,lng
대명역(2번출구),1496,35.83903,128.56394
대명초등학교건너,3054,35.83953,128.56861
대명초등학교앞,3079,35.83934,128.56773
대백인터빌건너,2718,35.89833,128.54828
대백인터빌앞,2187,35.89827,128.54865
대백창신한라타운건너,1787,35.85182,128.50123
대백창신한라타운앞,832,35.85204,128.50039
대백프라자건너,2503,35.85495,128.60572
대백프라자앞,1450,35.85511,128.6044
대백한라무지개타운건너,334,35.85887,128.51389
대백한라무지개타운앞,1250,35.85909,128.5133
대봉교회,1381,35.8553,128.60082
대봉네거리1,383,35.8544,128.6026
대봉네거리2,973,35.85405,128.60275
대봉도서관건너,361,35.85753,128.60172
대봉도서관앞,293,35.85655,128.60219
대봉성당,927,35.85544,128.60072
대산초등학교건너,1157,35.8978,128.59567
대산초등학교앞,170,35.89754,128.59539
대서초등학교앞,87,35.82039,128.5508
대성공업건너,6524,35.84666,128.50738
대성공업앞,122,35.84599,128.5071
대성베르힐1차건너1,1069,35.78207,128.44197
대성베르힐1차건너2,20,35.782,128.44234
대성유니드건너,91,35.84761,128.60225
대성유니드앞,52,35.84775,128.60126
대성테크앞,19,35.82482,128.50314
대신동광명맨션앞,10,35.86663,128.57555
대신센트럴자이,693,35.8637,128.57798
대실역(1번출구),1682,35.85842,128.46465
대실역(2번출구),341,35.85807,128.46467
대실역(4번출구),62,35.85771,128.46623
대실역1,18,35.85619,128.46434
대실역2,123,35.85664,128.46502
대실역청아람건너,39,35.85602,128.46695
대실역청아람앞,2005,35.85589,128.46771
대우트럼프월드수성건너,903,35.83521,128.62398
대우트럼프월드수성앞,2044,35.83571,128.6235
대원고등학교,1317,35.8075,128.5078
대원고등학교건너,1150,35.80781,128.50856
대원사건너(공산동),108,nan,nan
대원유치원건너,3515,35.89803,128.60666
대원유치원앞,519,35.89834,128.60679
대일1리점촌마을,99,35.76406,128.64933
대일아파트건너,3708,35.88378,128.60669
대일아파트앞,1514,35.88406,128.60598
대자연맨션,190,35.81319,128.61661
대자연맨션건너,1073,35.81418,128.61581
대주기계 건너,119,35.67762,128.4577
대중금속공업고등학교건너,161,35.95271,128.55405
대중금속공업고등학교앞,89,35.95334,128.55403
대진중고등학교건너,69,35.80583,128.52081
대천119안전센터건너,32,35.82606,128.50746
대천119안전센터앞,60,35.82544,128.5072
대천교,3617,35.81737,128.50395
대천초등학교건너,78,35.938,128.55552
대청초등학교건너,848,35.85052,128.65241
대청초등학교앞,348,35.85059,128.6522
대평리시장,383,35.87908,128.55842
대평중학교건너,526,35.87916,128.56124
대평중학교앞,991,35.87933,128.56104
대한수목원앞,19,35.97251,128.62996
대흥동건너,11,35.83127,128.68319
대흥동앞,131,35.83128,128.6836
덕곡삼거리1,63,35.97522,128.63004
덕원고등학교건너,388,35.82999,128.70527
덕원고등학교앞,631,35.83014,128.70422
덕인초등학교건너,477,35.83899,128.53711
덕인초등학교앞,139,35.83945,128.53674
덕화중학교건너,570,35.83173,128.61689
덕화중학교앞,2253,35.83192,128.61666
도곡교1,84,35.92855,128.59999
도곡교2,1,35.92846,128.60004
도동교1,1,35.91107,128.652
도동청구타운앞,5,35.90923,128.64845
도시철도건설본부건너,3035,35.81986,128.54054
도시철도건설본부앞,534,35.81993,128.54099
도시철도담티역(1번출구),2959,35.85505,128.65384
도시철도담티역(3번출구),2992,35.85463,128.65395
도시철도대구역,40,35.87729,128.59713
도시철도대구역건너,97,35.8771,128.59878
도시철도수성구청역북편1,2189,35.86054,128.63567
도시철도수성구청역북편2,71,35.86028,128.6357
도의리,6,35.66047,128.46206
도평동입구1,79,35.9092,128.64279
도평동입구2,10,35.90923,128.64277
도학동1,9,35.97218,128.7012
동곡초등학교앞,32,35.87761,128.41794
동곡치안센터앞,24,35.87758,128.41652
동구기억쉼터건너,366,35.87755,128.63919
동구기억쉼터앞,709,35.87762,128.63878
동구시장건너,732,35.8743,128.6393
동구시장앞,632,35.87409,128.63932
동구청건너,17991,35.88577,128.63479
동구청앞,3527,35.88593,128.63459
동구청역(3번출구),915,35.88462,128.63253
동구청역(4번출구),411,35.88468,128.63233
동대구LPG충전소건너,127,35.86712,128.63232
동대구LPG충전소앞,32,35.8671,128.63199
동대구맨션,2988,35.88191,128.62569
동대구시장건너,1769,35.8823,128.61071
동대구시장앞,2210,35.8825,128.60928
동대구역,5864,35.87939,128.62699
동대구역건너,11596,35.87862,128.62688
동대구역복합환승센터건너,4472,35.87736,128.63011
동대구역복합환승센터앞,10849,35.87754,128.62992
동대구역수화물취급소건너,85,35.87984,128.62506
동대구역수화물취급소앞,131,35.87977,128.62515
동대구역지하도1,1556,35.88061,128.62803
동대구역지하도2,1388,35.88071,128.62905
동대구초등학교건너,39,35.87858,128.62069
동대구초등학교앞,82,35.87875,128.62069
동도중학교건너,1569,35.84999,128.63848
동도중학교앞,1055,35.84921,128.63881
동문고등학교앞,50,35.87814,128.65036
동문고등학교정문,182,35.87707,128.65026
동변주공그린빌건너,540,35.91799,128.60374
동변주공그린빌앞,215,35.91797,128.60366
동부경찰서건너,1515,35.87186,128.72258
동부경찰서앞,284,35.87191,128.72332
동부고교건너,827,35.87188,128.71793
동부고교앞,657,35.87208,128.71708
동부소방서건너,5188,35.87517,128.62573
동부소방서앞,467,35.87522,128.62533
동부중학교건너,222,35.87217,128.64371
동부중학교앞,2323,35.87237,128.64362
동북주유소앞,33,35.95224,128.63454
동산의료원앞1,1041,35.86855,128.58238
동산의료원앞2,1771,35.86737,128.58233
동서교회건너,218,35.92112,128.60122
동서교회앞,678,35.92115,128.60122
동서리치모아건너,234,35.92309,128.59661
동서리치모아앞,292,35.92312,128.59677
동서변리벤빌,597,35.92552,128.59893
동서변월드메르디앙아파트,118,35.91926,128.59918
동서변월드메르디앙아파트정문,545,35.91867,128.59669
동서아파트건너,41,35.86437,128.46433
동서아파트앞,69,35.86499,128.46406
동서화성타운건너,486,35.8553,128.51127
동서화성타운앞,1047,35.85538,128.51049
동성에스티에스앞,12,35.87494,128.46355
동성초등학교건너,2751,35.85374,128.61363
동성초등학교앞,1394,35.85373,128.6134
동신초등학교건너,613,35.87888,128.61534
동신초등학교앞,2632,35.87815,128.61557
동아백화점수성점건너,3319,35.82061,128.6403
동아백화점수성점앞,636,35.82076,128.64043
동아스포츠센터(지산중학교앞),631,35.82572,128.62948
동아스포츠센터(지산초교앞),204,35.8257,128.63136
동아제약,45,35.73977,128.4683
동아제약건너,11,35.74002,128.46829
동양맨션앞,222,35.87969,128.61959
동원약품,894,35.9089,128.61694
동원중학교,216,35.87604,128.65098
동원초등학교건너,494,35.86322,128.6412
동원초등학교남편,232,35.86338,128.64135
동원초등학교앞1,566,nan,nan
동원초등학교후문건너,166,35.86498,128.63905
동원초등학교후문앞,400,35.86448,128.63937
동인네거리1,169,35.87252,128.6061
동인네거리2,446,35.87267,128.6068
동인초등학교건너,1510,35.86859,128.61068
동인초등학교앞,1778,35.86843,128.61079
동인치안센터건너,3369,35.87134,128.60432
동인치안센터앞,2906,35.87121,128.60446
동일초등학교건너,344,35.85794,128.61759
동일초등학교앞,1514,35.85746,128.61727
동천역2,13,35.93704,128.55767
동촌강나루아파트건너,732,35.88646,128.64158
동촌강나루아파트앞,5165,35.88617,128.64194
동촌역(2번출구),73,35.88615,128.64997
동촌역(신길)1,701,35.88699,128.65276
동촌역(신길)2,1574,35.88769,128.6511
동촌유원지,1176,35.87803,128.65552
동촌지구대건너,72,35.88656,128.64933
동촌해성아파트건너,84,35.8881,128.64602
동촌해성아파트앞,482,35.88846,128.64543
동촌화성타운건너,451,35.88981,128.64789
동촌화성타운앞,1767,35.89003,128.64711
동침산네거리,1053,35.88654,128.59937
동침산네거리2,137,35.8866,128.59956
동호동건너(북구),163,35.95986,128.55238
동호동앞(북구),54,35.95937,128.55312
동호육교1,410,35.86667,128.72438
동호육교2,65,35.86678,128.7244
동화골든빌(남편),459,35.94452,128.5618
동화골든빌(동편),681,35.94503,128.56398
동화골든빌(북편),72,35.94624,128.56216
동화골든빌건너(남편),171,35.94429,128.56246
동화교1,7,35.98421,128.69829
동화사입구앞,17,35.98888,128.69732
동화시설집단지구(종점)2(대구시민안전테마파크),27,35.98815,128.69468
두류3동파출소앞,111,35.85392,128.55772
두류공원(야외음악당건너),54,35.85151,128.55431
두류공원(야외음악당앞),82,35.85177,128.5549
두류공원네거리1,581,35.84802,128.56618
두류공원네거리2,1213,35.84785,128.56603
두류도서관앞,1575,35.85341,128.56098
두류보성맨션건너,243,35.85818,128.56523
두류보성맨션앞,962,35.85801,128.5653
두류수영장건너,2337,35.84544,128.56457
두류수영장앞,2348,35.84576,128.56482
두류역(달성고등학교건너),2287,35.85685,128.55519
두류역(달성고등학교앞),5479,35.85707,128.55478
두류정수사업소건너,843,35.85142,128.54806
두류정수사업소앞,3686,35.85099,128.54789
두류파출소건너,48,35.8568,128.5652
두류파출소앞,89,35.85648,128.5645
두리봉네거리1,8356,35.83899,128.55843
두리봉네거리2,469,35.83921,128.5588
두리봉터널입구,77,35.84708,128.64901
두리봉터널입구건너,8,35.84645,128.64998
두리봉터널종점,88,35.84476,128.64207
두산동행정복지센터건너,1139,35.8301,128.62123
두산동행정복지센터앞,1605,35.82971,128.62041
두산스포츠건너,84,35.82627,128.62556
두성파크아파트건너,1070,35.91567,128.54835
두성파크아파트앞,5892,35.9154,128.54854
둔산동,1,35.89743,128.67346
들안길1,760,35.83662,128.61666
들안길2,382,35.83626,128.61686
들안길네거리1,143,35.84158,128.61679
들안길네거리2,1002,35.84142,128.61665
들안길초등학교건너,563,35.84046,128.61777
들안길초등학교앞,1449,35.84027,128.61762
럭키아파트건너,74,35.94018,128.5568
롯데백화점상인점건너,2268,35.81946,128.53931
롯데캐슬그랜드,269,35.852,128.52718
룸비니유치원건너,172,35.83528,128.57405
룸비니유치원앞,215,35.83528,128.57415
만경관건너,1580,35.87045,128.59052
만경관앞,1118,35.87055,128.59024
만촌1동 느지안전마을,781,35.87227,128.64809
만촌1동행정복지센터,520,35.8661,128.6397
만촌2동행정복지센터,588,35.86017,128.6472
만촌3차화성파크드림건너,199,35.85358,128.65216
만촌그린빌라건너,22,35.86092,128.64477
만촌역(1번출구),413,35.85908,128.64482
만촌우방1차건너,14,35.84991,128.65609
만촌우방1차앞,703,35.8502,128.65507
만촌육교1,2831,35.85798,128.64466
만촌육교2,3022,35.85804,128.64497
만촌천주교회앞,134,35.86295,128.64434
만촌초등학교건너1,531,35.8691,128.64509
만촌초등학교건너2,200,35.86886,128.64517
만촌초등학교앞,396,35.86741,128.64522
만촌태왕리더스건너,195,35.86272,128.64888
만촌태왕리더스건너(남편),2092,35.86199,128.64747
만촌태왕리더스북편,336,35.8635,128.64701
만촌태왕리더스앞1,4970,35.86346,128.64895
만촌태왕리더스앞2,164,35.86231,128.64825
만촌화성파크스위트앞,182,35.87411,128.65423
만평네거리,2691,35.88916,128.56227
만평네거리2,351,35.89028,128.5624
만평역(서대구고속버스터미널)1,1564,35.89015,128.55933
만평역(서대구고속버스터미널)2,2783,35.88998,128.55937
망우당공원건너,1451,35.87587,128.65767
망우당공원앞,1336,35.876,128.656
매곡(종점),102,35.85484,128.45027
매곡사거리1,366,35.86268,128.45948
매곡사거리2,106,35.86243,128.45825
매곡정수사업소앞,5,35.85816,128.4522
매곡초등학교건너,777,35.86208,128.46751
매곡초등학교앞,53,35.86302,128.46737
매골1,7,35.96976,128.62869
매일신문사앞,285,35.86818,128.58715
매천대교1,213,35.89768,128.54203
매천대교2,48,35.89595,128.53983
매천대교3,1508,35.89637,128.54114
매천성당건너1,149,35.90952,128.54218
매천성당건너2,185,35.90716,128.54179
매천성당앞,440,35.90858,128.54176
매천수산시장건너,74,35.90058,128.542
매천수산시장앞,131,35.90104,128.54152
매천시장역1,218,35.90391,128.54546
매천시장지하차도,1021,35.90364,128.54111
매천역1,1823,35.91274,128.54275
매천중고등학교건너,881,35.91018,128.5486
매천중고등학교앞,407,35.91002,128.54831
매천초교(매천역)2,424,35.91234,128.54239
매천화성파크드림,37,35.90875,128.54442
매천휴먼시아앞,102,35.90856,128.54469
메트로시티건너,177,35.91351,128.54719
메트로시티앞,206,35.91365,128.54759
메트로팔레스1,1351,35.86956,128.63744
메트로팔레스2,1359,35.86942,128.63727
명곡1리입구2,32,35.78961,128.50143
명곡리1,414,35.79935,128.49032
명곡리2,456,35.79942,128.49068
명곡미래빌1단지,170,35.79841,128.49826
명곡미래빌2단지건너,101,35.79936,128.49469
명곡미래빌2단지앞,214,35.79944,128.49517
명곡미래빌3단지건너,458,35.7974,128.49473
명곡미래빌4단지,22,35.7985,128.49896
명곡미래빌5단지건너,188,35.79829,128.49161
명곡미래빌5단지앞,375,35.79819,128.49179
명곡지구앞,61,35.79992,128.49118
명덕네거리1,1083,35.85682,128.59202
명덕네거리2,4172,35.85679,128.59246
명덕역(6번출구),3997,35.85781,128.5912
명덕역(7번출구),5571,35.8579,128.59105
명덕초등학교건너,4938,35.85668,128.58812
명덕초등학교앞,2764,35.85688,128.58818
명문세가APT건너,1096,35.898,128.62388
명문세가APT앞,1029,35.89777,128.62382
명문오하임아파트건너,86,35.87262,128.61975
명보약국건너,363,35.84226,128.6009
명보약국앞,56,35.84227,128.60029
명산교(명산화성타운건너),66,35.94397,128.63727
명성푸르지오건너,1265,35.88901,128.59127
명성푸르지오앞,446,35.88911,128.59112
모개월앞,3,35.92877,128.44239
모다아울렛건너,1543,35.83877,128.49217
모다아울렛앞,1030,35.83917,128.49177
무궁화LPG충전소,653,35.85143,128.6134
무궁화LPG충전소건너,601,35.85094,128.61312
무궁화어린이공원입구,306,35.85181,128.61677
무궁화어린이공원입구건너,1590,35.85115,128.61685
무림제지건너,185,35.89389,128.5898
무림제지앞1,135,35.89616,128.58949
무림제지앞2,50,35.89597,128.58869
무열대건너,1247,35.86809,128.64913
무열대앞,237,35.86808,128.64951
무태교,694,35.90259,128.59634
무태네거리(시내방향),1238,35.91522,128.59935
무태네거리(시외방향),3671,35.91577,128.59964
무태새마을금고건너,347,35.92046,128.60359
무태새마을금고앞,192,35.9204,128.60361
무태조야동행정복지센터건너1,495,35.92104,128.59769
무태조야동행정복지센터건너2,1188,35.92142,128.59963
무태조야동행정복지센터앞1,267,35.92117,128.59702
무태조야동행정복지센터앞2,265,35.922,128.59919
무태조야동행정복지센터앞3,334,35.92261,128.59928
문성병원건너,1946,35.84825,128.56875
문성병원앞,2078,35.84808,128.56875
문양기지창건너,72,35.85896,128.43599
문양기지창앞,2,35.85894,128.43595
문양리입구2,19,35.86726,128.42439
문양역건너,123,35.86356,128.43785
문양역앞,72,35.86344,128.43774
문주마을앞,34,35.89815,128.52423
문화예술회관건너,1224,35.8417,128.56067
문화예술회관앞,2223,35.84239,128.56107
미8군후문건너,336,35.85141,128.59853
미8군후문앞,109,35.85143,128.59858
미곡동1,173,35.95511,128.68519
미곡동2,1,35.95528,128.68508
미대동1,108,35.95745,128.6689
미대동2,38,35.95719,128.66852
미래아트빌앞,656,35.8349,128.61434
미리내맨션건너,294,35.83503,128.60041
미리내맨션앞,1051,35.83491,128.60023
민들레아파트후문건너,87,35.91663,128.62905
민들레아파트후문앞,57,35.9165,128.62907
바른병원건너,62,35.88943,128.64327
박곡리해랑포건너,4,35.88707,128.49551
반고개(내당역4번출구),658,35.86087,128.56678
반고개1,947,35.86122,128.56811
반고개2,2024,35.86105,128.56861
반고개역(3번출구),174,35.86236,128.57382
반송4교건너,0,35.75439,128.50324
반송4교앞,1,35.75449,128.50321
반야월모란1차아파트,951,35.86624,128.70702
반야월시장1,1993,35.87275,128.70447
반야월시장2,524,35.8727,128.70506
반야월역(국철)건너,2631,35.87213,128.70979
반야월역(국철)앞,473,35.87234,128.70849
반야월역(도시철도1번출구),1644,35.86702,128.71356
반야월역(도시철도2번출구),285,35.86482,128.71374
반야월역(도시철도3번출구),2166,35.86586,128.71464
반야월역(도시철도4번출구)1,1622,35.86704,128.71368
반야월역(도시철도4번출구)2,546,35.86603,128.71473
반야월저탄장건너,1095,35.87331,128.69939
반야월저탄장앞,724,35.87338,128.69954
반월당역(1번출구)1,4724,35.86335,128.59316
반월당역(1번출구)2,2340,35.86258,128.59293
반월당역(2번출구),11053,35.86269,128.59325
반월육교,2154,nan,nan
방공포병학교건너,250,35.84757,128.67024
방공포병학교앞,818,35.84785,128.66924
방짜유기박물관앞,48,35.96433,128.69799
방천리1,226,35.88552,128.50389
방천리공영차고지,660,35.8898,128.51002
방천시장(김광석길)건너,1935,35.86268,128.60572
방천시장(김광석길)앞,1080,35.86231,128.60636
방촌건널목,39,35.8803,128.66963
방촌맨션앞,1023,35.87668,128.67413
방촌빌라,72,35.88168,128.67165
방촌시장건너,1046,35.88128,128.66605
방촌시장앞,2548,35.88117,128.66594
방촌역(1번출구),1900,35.87979,128.66999
방촌역(2번출구),786,35.87978,128.6696
방촌치안센터건너,824,35.87885,128.67274
방촌치안센터앞,660,35.87908,128.67249
백사벌네거리2,684,35.89981,128.58901
백안교2,2,35.95314,128.69405
백안삼거리1,48,35.95408,128.68951
백안삼거리2,1,35.95424,128.68944
백자맨션건너,828,35.87754,128.67758
백자맨션앞,1296,35.87768,128.67659
범물1동행정복지센터건너,779,35.8184,128.64598
범물1동행정복지센터앞,638,35.81798,128.64573
범물2동행정복지센터건너,68,35.81703,128.64526
범물2동행정복지센터앞,266,35.81718,128.64497
범물두성타운건너,25,35.81517,128.64884
범물우방미진하이츠앞,204,35.81562,128.64728
범물청구맨션건너,9673,35.8194,128.64245
범물청구맨션앞,1027,35.81944,128.6427
범물하이츠 건너,1085,35.8241,128.64302
범물한라주택건너,294,35.82078,128.63853
범물한라주택앞,2313,35.82059,128.63768
범어2동1,506,35.8627,128.63563
범어2동2,107,35.86296,128.63563
범어4동행정복지센터건너,3096,35.85904,128.64247
범어4동행정복지센터앞,5498,35.8587,128.64236
범어쌍용예가건너(호텔라온제나),3053,35.8538,128.62263
범어쌍용예가앞,1189,35.85391,128.62374
범어역(1번출구),1724,35.85952,128.62183
범어역(2번출구),2201,35.85928,128.62197
법원건너,6617,35.86358,128.62668
법원앞,1614,35.86214,128.62711
법원어린이집,326,35.86186,128.63813
베네딕도수녀원,375,35.89718,128.5187
베네딕도수녀원건너,282,35.897,128.51775
보람타운건너,182,35.85013,128.5203
보람타운앞,923,35.85072,128.51827
보병50사단건너,297,35.94783,128.57466
보병50사단앞,216,35.94752,128.57391
보성기계건너,20,35.89799,128.56852
보성산호타운건너,302,nan,nan
보성산호타운앞,814,35.81196,128.54387
보성서한타운앞,89,35.93261,128.55836
보성은하타운앞,16,35.82401,128.53486
보성화성타운건너,1167,35.85546,128.5037
보성화성타운앞,4023,35.85554,128.50285
보훈병원건너,33,35.80236,128.55061
보훈병원앞,69,35.80294,128.55087
복음간호학원,473,35.88146,128.62537
복현네거리,3785,35.89182,128.62381
복현대백맨션건너,775,35.90233,128.6161
복현대백맨션앞,1732,35.90159,128.61607
복현서한2차아파트,1613,35.89977,128.62507
복현성모약국앞,556,35.89376,128.6197
복현오거리1,5091,35.897,128.61562
복현오거리2,3123,35.89835,128.61524
복현오거리3,116,35.89776,128.6161
복현우방아파트,986,35.8994,128.62434
복현우체국건너,2095,35.8964,128.61368
복현우체국앞,6068,35.89572,128.61297
복현장미맨션앞,1032,35.89847,128.61869
복현푸르지오아파트건너,657,35.89167,128.62368
복현푸르지오아파트앞,619,35.89052,128.6267
복현현대맨션건너,74,35.89978,128.6178
복현현대맨션앞,399,35.89973,128.6177
본동시장건너,732,35.83455,128.53723
본동시장앞,1213,35.83442,128.53707
본리119안전센터1,2990,35.83837,128.54481
본리119안전센터2,2266,35.83825,128.54467
본리1리동회관건너,46,35.79214,128.45713
본리2,84,35.78785,128.45998
본리네거리,253,35.83606,128.53675
본리네거리2,808,35.83732,128.53801
본리네거리3,1192,35.83757,128.53845
본리도서관앞,550,35.84002,128.54084
본리롯데캐슬,167,35.83939,128.54639
본리아카시아맨션,1012,35.83742,128.54212
본리지구건너,171,35.80241,128.50712
본리지구앞,394,35.80261,128.50796
본리초교네거리1,487,35.84362,128.53545
본리초교네거리2,468,35.84346,128.53539
본리초등학교건너,1106,35.84348,128.53909
본리초등학교앞,1395,35.84355,128.53925
봉덕1동행정복지센터건너,2495,35.845,128.59428
봉덕1동행정복지센터앞,6641,35.84513,128.59511
봉덕2동새마을금고건너,121,35.84175,128.60383
봉덕2동새마을금고앞,158,35.84195,128.60332
봉덕교회건너,479,35.84245,128.60422
봉덕교회앞,973,35.84338,128.60408
봉덕시장건너1,656,35.84448,128.60331
봉덕시장건너2,32,35.84456,128.60199
봉덕시장건너3,195,35.84559,128.60401
봉덕시장앞1,471,35.84462,128.60265
봉덕시장앞2,837,35.84516,128.60396
봉명네거리1,142,35.84844,128.59848
봉명네거리2,70,35.84833,128.59867
봉명네거리3,151,35.84779,128.59892
봉무공원건너,229,35.92199,128.64113
봉무공원앞,1524,35.92239,128.64151
봉무불로파출소,485,35.92791,128.6413
봉무청구새들마을건너,286,35.93007,128.64173
봉무청구새들마을앞,440,35.92997,128.6419
봉무초등학교건너,1685,35.92502,128.63766
봉산가구골목(동편),838,35.86152,128.59923
봉산가구골목(서편),192,35.86121,128.59911
봉산문화거리건너,3158,35.86502,128.59695
봉산문화거리앞,1184,35.86468,128.59718
봉산육거리,112,35.86275,128.59923
봉촌1리2,25,35.86159,128.40598
봉촌낙동길입구건너,32,35.86148,128.3939
부곡리,0,35.85204,128.44106
부영3단지,1224,35.93793,128.56281
부영5단지,73,35.93556,128.56227
북구구민운동장건너,684,35.94364,128.57396
북구구민운동장앞,1448,35.94382,128.57387
북구보건소건너,737,35.89129,128.58805
북구보건소앞,172,35.89102,128.58718
북구선거관리위원회건너,738,35.88713,128.60205
북구선거관리위원회앞,2766,35.88735,128.60226
북구어울아트센터앞,68,35.93351,128.54625
북구청건너,1694,35.88476,128.58339
북구청네거리1,1034,35.88563,128.58063
북구청네거리2,261,35.8857,128.58063
북구청앞,3001,35.88479,128.58369
북구청역(3번출구),1519,35.88309,128.58109
북구청역(4번출구),1664,35.8835,128.58149
북대구세무서건너,375,35.88908,128.58298
북대구세무서앞,897,35.88806,128.58283
북대구초등학교앞,94,35.90468,128.61074
북동초등학교건너,844,35.72734,128.43869
북동초등학교앞,80,35.7276,128.43928
북리1,1093,35.72872,128.44439
북리2,331,35.72872,128.44385
북부경찰서건너,2294,35.88597,128.58209
북부상수도사업소,896,35.89656,128.58944
북부정류장,5780,35.88435,128.5558
북부정류장건너,3667,35.88602,128.5577
북비산네거리1,2084,35.87944,128.56908
북비산네거리2,1080,35.87967,128.57001
북중학교앞,754,35.8986,128.62014
북침산치안센터건너,941,35.8886,128.57942
북침산치안센터앞,2849,35.88897,128.58022
불교한방병원건너1,201,35.82425,128.62406
불교한방병원건너2,308,35.82377,128.62424
불교한방병원앞1,39,35.82438,128.62429
불교한방병원앞2,614,35.82377,128.62438
불로동고분군건너,1521,35.91509,128.64099
불로동고분군앞,1545,35.9146,128.64124
불로삼거리,5370,35.90184,128.63639
불로우방아파트건너,1048,35.90096,128.63108
불로우방아파트앞,2130,35.90074,128.63054
불로전통시장건너,1146,35.9106,128.64095
불로전통시장앞,2383,35.91063,128.6411
불로화훼단지건너,146,35.90646,128.64008
불로화훼단지앞,399,35.90343,128.63788
비산6동행정복지센터건너,346,35.87589,128.56963
비산6동행정복지센터앞,66,35.876,128.56952
비산7동우체국건너,1871,35.88859,128.56025
비산7동우체국앞1,1455,35.88803,128.55972
비산7동우체국앞2,1174,35.88766,128.55909
비산웰빙하와이건너,71,35.87589,128.56706
비산웰빙하와이앞,85,35.87583,128.56772
비산지하도1,2518,35.88094,128.572
비산지하도2,1849,35.88078,128.57172
비산초등학교건너,801,35.87953,128.56565
비산초등학교앞,673,35.87933,128.56516
비산초등학교정문,270,35.87713,128.56311
비슬산휴양림주차장,0,35.69382,128.50582
비슬초등학교건너,1,35.69697,128.45707
비원지구대앞,175,35.88372,128.57495
비철금속협업단지앞,274,35.84187,128.4922
사복동입구교차로,600,35.87221,128.74861
사복동입구교차로건너,1110,35.87196,128.74763
사수초등학교건너,908,35.90173,128.51402
사수초등학교앞,59,35.90157,128.51412
사월동(종점),17,35.84145,128.71404
사월보성2차건너,68,35.83916,128.7157
사월보성2차앞,26,35.8388,128.71478
사월역(2번출구),2151,35.83706,128.71491
사월역(4번출구),3997,35.83671,128.7174
산격119안전센터(엑스코),20,35.90693,128.61497
산격4동행정복지센터건너,152,35.89206,128.60529
산격4동행정복지센터앞,266,35.89313,128.60514
산격거평타운건너,838,35.90482,128.60274
산격거평타운앞,2424,35.90501,128.60291
산격대우아파트앞,2396,35.89923,128.61155
산격종합시장앞,4393,35.89939,128.61053
산격주공아파트건너,4272,35.9006,128.59638
산격주공아파트앞,1250,35.90038,128.59637
산격중학교건너,4058,35.90061,128.60855
산격중학교앞,881,35.90096,128.60845
산격청구맨션앞,2270,35.88963,128.60111
산격초등학교건너,305,35.89541,128.60525
산격초등학교앞,1073,35.89442,128.60531
산림조합중앙회건너,915,35.88213,128.63022
산림조합중앙회앞,377,35.88247,128.63076
산업용재관,677,35.90514,128.60556
삼덕교회,3184,35.86615,128.60002
삼덕동1,203,35.83333,128.67843
삼덕동2,7,35.83369,128.67857
삼덕성당앞,619,35.86751,128.59975
삼리1리1,26,35.76895,128.41052
삼보,76,35.83105,128.50721
삼산리(삼산교회앞),117,35.73626,128.6601
삼산리입구앞,69,35.74045,128.65657
삼산지,3,35.7309,128.65751
삼성공원아파트건너,79,35.82998,128.56366
삼성래미안1차건너,11413,35.80834,128.51875
삼성래미안1차앞,2907,35.80789,128.51901
삼성래미안2차건너,856,35.80797,128.52345
삼성래미안2차앞,1083,35.80752,128.52358
삼성명가타운,646,35.85309,128.47422
삼성명가타운건너,463,35.85335,128.47508
삼성물류센터앞,1064,35.84229,128.4917
삼성한국형아파트앞,230,35.85132,128.47816
삼육구가든건너,10,35.93146,128.67421
삼익THK앞,17,35.83546,128.51582
삼익뉴타운건너,1284,35.86278,128.55097
삼익뉴타운앞,1303,35.86256,128.55002
삼정빌딩앞,366,35.87129,128.58746
삼호아파트건너,167,35.83861,128.55226
삼호아파트앞,379,35.83854,128.55195
삼환맨션,19,35.85,128.60811
상공회의소건너,661,35.8714,128.6258
상공회의소앞,143,35.87196,128.62516
상동가압장건너,70,35.82791,128.60868
상동교1,48,35.83521,128.60672
상동교2,171,35.83321,128.60727
상동네거리,1053,35.82851,128.6106
상동시장앞,312,35.8347,128.60987
상동우체국앞,1217,35.83243,128.61123
상동천주교회건너,85,35.82889,128.60914
상동천주교회앞,1016,35.8304,128.61075
상록아파트,255,35.86519,128.72272
상리공단,47,35.74429,128.41102
상리공단건너,269,35.74469,128.41008
상리동종점,19,35.88336,128.52989
상리동종점3,23,35.88246,128.52817
상서고등학교건너,49,35.84719,128.55197
상서고등학교앞,68,35.84708,128.55172
상수도사업본부,1306,35.85602,128.59727
상수도사업본부건너,2081,35.85643,128.59616
상수도사업본부시설관리소건너,598,35.90246,128.60262
상수도사업본부시설관리소앞,636,35.90236,128.60307
상수도중남부사업소건너,398,35.85289,128.59855
상수도중남부사업소앞,182,35.85387,128.59845
상인2동행정복지센터건너,147,35.81263,128.53661
상인동서타운앞,741,35.81307,128.54388
상인동화아이위시아파트건너,383,35.81031,128.54676
상인동화아이위시아파트앞,1220,35.81076,128.54596
상인비둘기1단지아파트건너,364,35.80914,128.55128
상인비둘기1단지아파트앞,323,35.80937,128.55125
상인비둘기2단지아파트앞,647,35.80846,128.55482
상인삼미타운건너,3044,35.81623,128.53325
상인삼미타운앞,364,35.81627,128.53328
상인역e-편한세상앞,6501,35.82182,128.53408
상인우방아파트,6706,35.81498,128.54136
상인은행아파트건너,698,35.80836,128.55042
