START_X,START_Y,ARRIVE_X,ARRIVE_Y
START_X,START_,ARRIVE_X,ARRIVE_
35.855693,128.55220,35.842751,128.695355
35.849763,128.53444,35.819871,128.542912
35.837268,128.55479,35.84178,128.549011
35.882167,128.61948,35.906772,128.611672
35.871136,128.61736,35.883703,128.65785
35.85353,128.545535,35.86054,128.561401
35.863875,128.64418,35.864896,128.598106
35.861645,128.61757,35.840798,128.616811
35.851843,128.57268,35.861011,128.556796
35.88142,128.580166,35.84803,128.58015
35.895843,128.61415,35.837765,128.58022
35.905219,128.61199,35.863106,128.626737
35.861953,128.60022,35.858716,128.632473
35.85802,128.544431,35.844773,128.546721
35.866088,128.59659,35.851553,128.589978
35.858991,128.63955,35.879076,128.62722
35.840028,128.62063,35.875381,128.639405
35.89843,128.548413,35.898428,128.548415
35.898434,128.54842,35.898436,128.548428
35.86041,128.560121,35.837631,128.616863
35.839986,128.62237,35.867205,128.596646
35.846236,128.58013,35.853615,128.55722
35.855543,128.55198,35.824275,128.546016
35.856665,128.65029,35.831445,128.723131
35.843451,128.55257,35.829081,128.552006
35.87265,128.636801,35.866748,128.599926
35.8634,128.627156,35.87746,128.639109
35.898371,128.51477,35.852423,128.538286
35.884418,128.58549,35.892283,128.591391
35.840288,128.70719,35.81716,128.640946
35.824286,128.63289,35.823445,128.637473
35.877303,128.63980,35.879985,128.652381
35.858668,128.53775,35.87307,128.618588
35.893893,128.59424,35.868166,128.703385
35.822865,128.63719,35.851095,128.589896
35.881519,128.64641,35.873378,128.636041
35.870645,128.62697,35.891216,128.59147
35.877466,128.62882,35.840118,128.70706
35.880531,128.62795,35.88465,128.613843
35.865973,128.59099,35.863271,128.577131
35.863975,128.57963,35.809766,128.621241
35.897841,128.59575,35.897466,128.614565
35.838586,128.52988,35.85413,128.505831
35.854973,128.51033,35.857576,128.557945
35.86384,128.694839,35.874665,128.710204
35.863636,128.69637,35.872568,128.713901
35.885586,128.59087,35.89552,128.594779
35.839545,128.68506,35.842621,128.631738
35.859765,128.56365,35.860665,128.617753
35.921021,128.64105,35.844676,128.599768
35.889915,128.57657,35.879358,128.565586
35.871338,128.62820,35.866603,128.609325
35.874421,128.61685,35.889258,128.565468
35.859221,128.62386,35.899675,128.637746
35.879377,128.62725,35.835357,128.626466
35.879301,128.62736,35.931577,128.560451
35.825423,128.64248,35.932961,128.547643
35.943046,128.55827,35.951843,128.555911
35.936586,128.56162,35.943338,128.569025
35.931628,128.56328,35.934438,128.552546
35.885695,128.62935,35.89556,128.641358
35.88061,128.65127,35.873638,128.628771
35.876136,128.60468,35.877298,128.626414
35.867281,128.63278,35.843133,128.623181
35.874246,128.6177,35.860186,128.611686
35.87129,128.734076,35.872396,128.746311
35.933348,128.56355,35.938664,128.56828
35.932971,128.54853,35.941389,128.564615
35.880713,128.62866,35.864831,128.605575
35.870355,128.62797,35.845255,128.616846
35.820423,128.63661,35.942434,128.460133
35.837831,128.60210,35.829988,128.559033
35.925193,128.54355,35.87939,128.572376
35.943691,128.55836,35.953943,128.552068
35.870513,128.62805,35.864818,128.609165
35.835241,128.62387,35.829126,128.624018
35.826213,128.63709,35.86699,128.597608
35.877428,128.63993,35.872001,128.64543
35.869656,128.62722,35.844953,128.622856
35.879273,128.62734,35.874033,128.554861
35.881165,128.6428,35.86706,128.619748
35.861481,128.61769,35.823991,128.610608
35.825905,128.6139,35.822478,128.641263
35.820475,128.64079,35.814373,128.642306
35.865545,128.61837,35.883783,128.615351
35.861545,128.61771,35.898108,128.623683
35.863063,128.62661,35.851834,128.62504
35.831643,128.62304,35.845596,128.61372
35.892261,128.62229,35.882223,128.619243
35.883058,128.58122,35.852328,128.54519
35.839846,128.62181,35.859031,128.634988
35.81854,128.64629,35.8264,128.624124
35.818576,128.64642,35.821263,128.628505
35.82164,128.640256,35.850393,128.63972
35.839098,128.57650,35.830755,128.544735
35.853976,128.54734,35.872151,128.568038
35.859711,128.61796,35.866546,128.614658
35.81845,128.646326,35.80686,128.757245
35.815651,128.54657,35.826101,128.548593
35.882045,128.61916,35.866016,128.701535
35.870216,128.69217,35.864916,128.696226
35.899665,128.61105,35.943553,128.569211
35.897445,128.54693,35.897213,128.518061
35.885606,128.63385,35.892031,128.651208
35.893801,128.64451,35.870701,128.610255
35.878835,128.54751,35.85487,128.547926
35.841775,128.52656,35.853143,128.534316
35.829441,128.52651,35.818028,128.538298
35.84761,128.614271,35.860971,128.619568
35.85308,128.623373,35.823345,128.723423
35.841825,128.62404,35.82019,128.638776
35.822239,128.52710,35.811329,128.528027
35.811181,128.53023,35.8686,128.559501
35.817365,128.53923,35.806156,128.548915
35.842806,128.59810,35.849483,128.519291
35.896275,128.64043,35.875703,128.62682
35.871931,128.62893,35.833448,128.585743
35.861163,128.59256,35.884704,128.611139
35.873726,128.60075,35.839927,128.623163
35.851875,128.58486,35.847966,128.619198
35.863363,128.61804,35.935993,128.548356
35.838132,128.60460,35.848106,128.604045
35.847485,128.60408,35.830872,128.52763
35.879553,128.67019,35.886123,128.718495
35.92543,128.547216,35.87946,128.567325
35.823428,128.52629,35.874393,128.478248
35.879571,128.71637,35.880001,128.738315
35.882128,128.61099,35.850406,128.616693
35.874697,128.47973,35.875428,128.553929
35.877575,128.7261,35.872135,128.733216
35.877871,128.72667,35.888591,128.716978
35.8593,128.621751,35.87207,128.628731
35.85553,128.50916,35.853248,128.477786
35.825678,128.52834,35.856329,128.464585
35.881593,128.7297,35.879835,128.629956
35.86966,128.62905,35.863715,128.617891
35.838355,128.56095,35.820231,128.634171
35.947369,128.56995,35.812258,128.534906
35.947754,128.57420,35.942658,128.562811
35.932376,128.54443,35.842558,128.710468
35.868565,128.57100,35.900318,128.58365
35.887321,128.59553,35.837796,128.623221
35.831736,128.62304,35.853688,128.625606
35.858986,128.63753,35.875623,128.623101
35.84007,128.619241,35.838946,128.63845
35.875074,128.63942,35.896439,128.611927
35.935648,128.54988,35.857386,128.508601
35.848866,128.52684,35.82994,128.526008
35.833571,128.52595,35.844593,128.494401
35.941406,128.54451,35.865685,128.555615
35.934448,128.55609,35.91899,128.545883
35.868161,128.49417,35.886998,128.564143
35.913375,128.54317,35.933173,128.552441
35.876026,128.50167,35.882128,128.574081
35.854078,128.54803,35.834443,128.546763
35.833865,128.54844,35.831135,128.531365
35.874435,128.62878,35.906626,128.619871
35.893913,128.61631,35.872556,128.619818
35.872565,128.61993,35.893796,128.616315
35.892503,128.61631,35.893986,128.637476
35.852411,128.58370,35.8381,128.594985
35.890375,128.60505,35.871305,128.57796
35.845103,128.58999,35.854733,128.5791
35.84936,128.54022,35.875666,128.625921
35.875311,128.62337,35.86416,128.572338
35.857295,128.55761,35.815108,128.523585
35.811636,128.52653,35.828456,128.549428
35.819431,128.53958,35.85807,128.46107
35.872076,128.64543,35.864908,128.618
35.862666,128.61437,35.865313,128.608275
35.868786,128.60870,35.842025,128.560768
35.86615,128.618193,35.831875,128.623118
35.832315,128.61683,35.862886,128.605358
35.868424,128.61169,35.823361,128.636184
35.917683,128.54836,35.944584,128.5668
35.812346,128.53644,35.814716,128.535035
35.956193,128.56422,35.93974,128.558031
35.94475,128.558813,35.933846,128.54212
35.869591,128.55424,35.875071,128.596155
35.941684,128.56346,35.926773,128.55683
35.93634,128.55817,35.920036,128.543733
35.925479,128.54547,35.844058,128.547975
35.94651,128.550496,35.901588,128.543658
35.914478,128.53888,35.891223,128.56534
35.926701,128.54733,35.915878,128.547448
35.908811,128.54178,35.85523,128.51688
35.85523,128.51688,35.872016,128.565438
35.871985,128.56549,35.844815,128.534441
35.856735,128.52132,35.867861,128.527838
35.828055,128.5492,35.815783,128.519496
35.821856,128.51884,35.822566,128.449258
35.824768,128.52614,35.842751,128.529023
35.843986,128.59818,35.799853,128.490933
35.87126,128.645936,35.837984,128.558354
35.837646,128.55806,35.837646,128.558068
35.925765,128.54541,35.804385,128.533645
35.849173,128.52802,35.844735,128.575946
35.805203,128.50358,35.799601,128.510158
35.84074,128.537051,35.84075,128.537073
35.862261,128.57214,35.929498,128.544511
35.845366,128.56759,35.851365,128.541966
35.826683,128.54373,35.824418,128.52561
35.822483,128.52807,35.84724,128.537253
35.90411,128.543438,35.93205,128.55404
35.932245,128.56175,35.94226,128.563071
35.891773,128.55357,35.892531,128.56711
35.881326,128.61335,35.86666,128.6183
35.866543,128.56366,35.898573,128.607186
35.829535,128.53352,35.85793,128.51971
35.85578,128.525763,35.882943,128.56186
35.88494,128.632563,35.873996,128.614496
35.898626,128.60711,35.839491,128.571188
35.818031,128.51605,35.813588,128.52077
35.872065,128.56793,35.879126,128.627265
35.879826,128.61486,35.881665,128.607041
35.882545,128.60961,35.893881,128.618745
35.858533,128.55962,35.860323,128.539708
35.94316,128.558231,35.86121,128.547538
35.932031,128.55276,35.94271,128.562584
35.864793,128.59829,35.876445,128.627166
35.921238,128.60212,35.895998,128.614311
35.817216,128.51829,35.860166,128.464326
35.826043,128.52894,35.805528,128.547973
35.892431,128.60935,35.886365,128.625666
35.851286,128.54060,35.851341,128.551248
35.865888,128.57102,35.868728,128.559276
35.882123,128.61924,35.837891,128.59514
35.841665,128.62145,35.835521,128.624253
35.849548,128.53105,35.86037,128.529843
35.853566,128.54571,35.847145,128.537103
35.864875,128.59829,35.825813,128.528918
35.817931,128.53882,35.841786,128.534271
35.835635,128.62144,35.841495,128.62278
35.85928,128.61996,35.879796,128.625123
35.848203,128.54080,35.860045,128.564363
35.858383,128.51559,35.855315,128.508263
35.840288,128.61416,35.837728,128.607941
35.855043,128.52095,35.854221,128.502286
35.854255,128.54843,35.840465,128.574643
35.8301,128.612736,35.834936,128.623361
35.85408,128.505006,35.849975,128.534556
35.840063,128.57516,35.87368,128.640535
35.840646,128.63357,35.818366,128.644333
35.854228,128.50490,35.851388,128.508305
35.85421,128.504888,35.84569,128.53688
35.826731,128.62259,35.873393,128.628711
35.873636,128.58755,35.869313,128.565265
35.84202,128.530553,35.849686,128.533478
35.826105,128.52957,35.818041,128.53154
35.863123,128.55629,35.870641,128.570928
35.845603,128.53710,35.948641,128.565505
35.854705,128.50491,35.851533,128.493398
35.850631,128.53320,35.834003,128.551435
35.842215,128.53063,35.871915,128.565296
35.946544,128.55365,35.946904,128.570228
35.857641,128.53050,35.857756,128.547098
35.872248,128.56800,35.859446,128.561976
35.853543,128.54565,35.850098,128.466316
35.870555,128.63300,35.826128,128.638178
35.83448,128.607716,35.835665,128.627898
35.91683,128.602663,35.887248,128.640993
35.893291,128.60520,35.900033,128.609126
35.839933,128.53064,35.827658,128.54787
35.840038,128.53069,35.829263,128.55446
35.86663,128.58807,35.834081,128.557783
35.844883,128.58952,35.863633,128.617973
35.83994,128.530646,35.833306,128.545158
35.840836,128.53933,35.842698,128.57285
35.842841,128.46423,35.858356,128.464376
35.864485,128.61800,35.87162,128.709515
35.889925,128.58066,35.878528,128.569403
35.854191,128.54781,35.807031,128.54262
35.861266,128.46179,35.87337,128.472486
35.858418,128.46399,35.852543,128.504986
35.852038,128.50630,35.85798,128.495855
35.873321,128.69852,35.83981,128.631591
35.880613,128.58488,35.881696,128.579623
35.85994,128.531483,35.8442,128.530678
35.854246,128.53471,35.935873,128.554405
35.839986,128.53062,35.838908,128.612001
35.853676,128.50718,35.823651,128.547828
35.848863,128.5308,35.85896,128.519175
35.87814,128.592633,35.860213,128.640211
35.92922,128.547766,35.90019,128.596333
35.8597,128.546563,35.86082,128.632395
35.843646,128.59819,35.837721,128.558836
35.83994,128.530573,35.837215,128.540485
35.852046,128.47686,35.857468,128.516615
35.852358,128.47633,35.860541,128.50429
35.916738,128.60241,35.870286,128.553646
35.887823,128.55954,35.89298,128.609893
35.855293,128.50795,35.855608,128.493818
35.866753,128.56886,35.860886,128.581323
35.892158,128.59127,35.884306,128.585901
35.884033,128.58706,35.922803,128.54511
35.880165,128.58925,35.858803,128.5775
35.858848,128.5775,35.878983,128.627211
35.871248,128.49682,35.849633,128.533758
35.92112,128.601556,35.816991,128.637786
35.851208,128.51151,35.852323,128.484091
35.853233,128.5119,35.876331,128.55779
35.859993,128.56352,35.858108,128.565261
35.81139,128.61832,35.822526,128.639091
35.85457,128.598576,35.866523,128.575275
35.806186,128.62286,35.894968,128.637603
35.881306,128.58132,35.86585,128.610741
35.870058,128.59989,35.87159,128.709833
35.870668,128.59084,35.856,128.602225
35.855895,128.55202,35.873856,128.497908
35.85221,128.527543,35.853765,128.519363
35.841873,128.53593,35.869606,128.553775
35.904979,128.60930,35.897232,128.615352
35.881475,128.58136,35.833865,128.548983
35.844391,128.58871,35.838935,128.621276
35.865413,128.59993,35.878593,128.60034
35.866446,128.59994,35.878401,128.68388
35.876838,128.49668,35.884668,128.581773
35.867246,128.56173,35.845086,128.619761
35.840043,128.53067,35.85561,128.521125
35.856961,128.52141,35.854708,128.515394
35.84037,128.53488,35.839066,128.577673
35.879887,128.61062,35.867653,128.599732
35.871842,128.62888,35.866096,128.599951
35.866738,128.59984,35.890228,128.581685
35.866048,128.59987,35.862688,128.647151
35.845361,128.59143,35.814178,128.535641
35.846715,128.61782,35.850445,128.6183
35.855463,128.51134,35.859291,128.49865
35.85537,128.515883,35.86678,128.568529
35.870681,128.59398,35.89273,128.614725
35.864925,128.54623,35.840918,128.550855
35.844778,128.58937,35.834957,128.575667
35.839969,128.56826,35.845749,128.536976
35.839981,128.53061,35.854329,128.543866
35.899626,128.63729,35.88015,128.639425
35.854925,128.60965,35.866828,128.599823
35.855876,128.55223,35.879978,128.581095
35.855876,128.55225,35.837253,128.549074
35.873787,128.60061,35.852825,128.620828
35.841913,128.62410,35.85016,128.615733
35.868891,128.60656,35.884876,128.626878
35.873653,128.64891,35.873605,128.628728
35.891855,128.56950,35.905416,128.608971
35.894608,128.61176,35.887055,128.652121
35.840036,128.53047,35.839771,128.575773
35.844106,128.59117,35.940029,128.544427
35.808715,128.55163,35.806936,128.535611
35.870333,128.59766,35.862925,128.577713
35.849694,128.53447,35.854733,128.498471
35.850956,128.57326,35.836663,128.532066
35.892136,128.59115,35.886833,128.61999
35.88876,128.591266,35.860255,128.643843
35.855506,128.49411,35.870506,128.487803
35.876787,128.57027,35.847097,128.585358
35.8093,128.55121,35.807593,128.557538
35.8337,128.600941,35.8337,128.600941
35.8337,128.600941,35.8337,128.600941
35.88269,128.582753,35.916983,128.603968
35.892588,128.60525,35.859091,128.502958
35.855569,128.49395,35.852341,128.63508
35.855397,128.55183,35.855275,128.508297
35.830196,128.54907,35.865193,128.599913
35.862415,128.57200,35.87367,128.693621
35.844465,128.49143,35.866936,128.492876
35.843761,128.58729,35.853241,128.5032
35.81316,128.545925,35.802253,128.529918
35.85488,128.559835,35.857288,128.541713
35.849918,128.53490,35.951774,128.553596
35.86923,128.603421,35.867163,128.618901
35.892436,128.60886,35.884996,128.604358
35.892733,128.60965,35.885283,128.592481
35.86162,128.622605,35.869508,128.632578
35.88702,128.597495,35.888964,128.560933
35.884448,128.58508,35.919515,128.603725
35.84132,128.70232,35.834386,128.726061
35.861848,128.57185,35.887591,128.633575
35.864931,128.62656,35.841551,128.623973
35.88382,128.631802,35.856462,128.53738
35.88091,128.583361,35.888228,128.559876
35.856211,128.49205,35.86408,128.558945
35.865048,128.55152,35.882023,128.567068
35.936263,128.54887,35.936488,128.56685
35.847986,128.59042,35.840788,128.599176
35.8519,128.523955,35.858075,128.529978
35.81926,128.539175,35.844435,128.588855
35.87404,128.613378,35.85187,128.541198
35.841455,128.63088,35.880208,128.63636
35.870752,128.59641,35.859623,128.604259
35.884397,128.57408,35.824859,128.526383
35.871246,128.55978,35.8644,128.567276
35.875648,128.55918,35.886696,128.56815
35.866916,128.55567,35.900055,128.547551
35.936488,128.56685,35.869443,128.609688
35.858693,128.53050,35.851055,128.513736
35.845628,128.53072,35.84765,128.568011
35.82899,128.528861,35.830083,128.526436
35.86893,128.495655,35.861361,128.464042
35.824131,128.54586,35.818009,128.536917
35.846846,128.56663,35.859783,128.55257
35.864605,128.55598,35.888978,128.580466
35.8848,128.632483,35.882971,128.629225
35.865505,128.59999,35.847436,128.568711
35.818951,128.64138,35.838023,128.62213
35.864501,128.56085,35.875125,128.481009
35.841876,128.52994,35.835698,128.534505
35.854288,128.50328,35.852718,128.464609
35.856681,128.53055,35.834656,128.741159
35.868786,128.55516,35.876625,128.611245
35.941378,128.54463,35.941393,128.544506
35.936256,128.54890,35.938598,128.554795
35.801585,128.53172,35.801585,128.531733
35.811608,128.53660,35.862991,128.556458
35.814181,128.52404,35.803306,128.497475
35.860413,128.61778,35.857491,128.572838
35.875935,128.56924,35.88254,128.567003
35.823091,128.63728,35.845163,128.589941
35.835821,128.58130,35.840798,128.62021
35.853485,128.49842,35.853111,128.509631
35.838143,128.71196,35.824896,128.705439
35.867316,128.57109,35.876736,128.571166
35.817926,128.53900,35.816396,128.53073
35.814416,128.54178,35.806228,128.548545
35.806275,128.54970,35.858816,128.518193
35.852878,128.51724,35.83726,128.55092
35.911241,128.54475,35.841484,128.573414
35.947517,128.55171,35.947505,128.551696
35.936209,128.56227,35.913623,128.543056
35.930839,128.54444,35.947656,128.549043
35.691539,128.45207,35.697876,128.460878
35.693471,128.46019,35.655673,128.418871
35.867776,128.62832,35.838295,128.594166
35.846661,128.61705,35.859051,128.519043
35.871853,128.56334,35.879713,128.570988
35.880763,128.56938,35.847501,128.569128
35.935846,128.55632,35.943061,128.564724
35.925388,128.55034,35.94901,128.554385
35.946373,128.55444,35.824416,128.553565
35.875875,128.56302,35.87422,128.614943
35.817958,128.53895,35.807923,128.508703
35.817731,128.53919,35.821811,128.534118
35.821855,128.53434,35.814632,128.643329
35.817803,128.53901,35.831503,128.552183
35.816942,128.54538,35.807536,128.549223
35.86704,128.570985,35.879366,128.560665
35.859071,128.64334,35.859381,128.62413
35.874019,128.74972,35.867326,128.72376
35.865031,128.59622,35.865183,128.602486
35.840601,128.60270,35.842305,128.616243
35.85266,128.546066,35.859115,128.463825
35.886038,128.60275,35.876521,128.597441
35.87656,128.597456,35.886198,128.587191
35.817726,128.53911,35.815271,128.528276
35.833862,128.55314,35.811008,128.53008
35.818062,128.53909,35.825545,128.541883
35.815155,128.52345,35.8316,128.559977
35.86767,128.57104,35.885625,128.630546
35.850903,128.57332,35.85867,128.577361
35.873723,128.62872,35.900355,128.611216
35.892376,128.60896,35.868053,128.59974
35.846875,128.59047,35.84135,128.580026
35.843758,128.57998,35.865316,128.597203
35.859488,128.62074,35.860614,128.60207
35.875985,128.63923,35.870611,128.711234
35.858078,128.51728,35.862946,128.553495
35.821203,128.54721,35.821441,128.534313
35.817973,128.53890,35.86285,128.593463
35.830221,128.52678,35.819063,128.538641
35.817933,128.53885,35.845057,128.586289
35.817988,128.53901,35.839273,128.571123
35.837029,128.53698,35.837543,128.507376
35.832462,128.55289,35.813737,128.522729
35.816608,128.533,35.815725,128.519686
35.865203,128.59982,35.871013,128.601955
35.865415,128.59996,35.876016,128.633235
35.866888,128.59982,35.819041,128.538258
35.866836,128.59356,35.891343,128.587851
35.843845,128.58750,35.857801,128.67442
35.81812,128.538455,35.858788,128.522021
35.817852,128.53891,35.813862,128.522739
35.868325,128.61360,35.86608,128.603363
35.889103,128.59122,35.832073,128.559575
35.877391,128.63874,35.856265,128.574305
35.84277,128.59483,35.842275,128.59301
35.866573,128.59997,35.879521,128.568684
35.841753,128.53676,35.84182,128.530483
35.839871,128.53218,35.857618,128.561258
35.837293,128.55045,35.839578,128.530721
35.87353,128.601483,35.866656,128.599468
35.842293,128.59798,35.806346,128.531518
35.813755,128.53624,35.812655,128.529401
35.87557,128.571116,35.851488,128.552624
35.867191,128.59863,35.898058,128.623881
35.841693,128.53053,35.848746,128.574535
35.849675,128.54692,35.859283,128.562338
35.92584,128.544343,35.836272,128.613929
35.925051,128.54737,35.933943,128.555798
35.693888,128.46675,35.699475,128.44983
35.694211,128.45558,35.72721,128.448215
35.693384,128.45998,35.694978,128.46561
35.694935,128.45124,35.694939,128.451258
35.883528,128.63166,35.871663,128.708758
35.875715,128.75012,35.873793,128.725243
35.871298,128.62888,35.83597,128.610741
35.869245,128.60071,35.882191,128.619158
35.878615,128.62520,35.897203,128.640256
35.865386,128.59978,35.863313,128.620956
35.895816,128.62425,35.855563,128.646838
35.865951,128.54639,35.855701,128.540271
35.828475,128.54840,35.841676,128.572876
35.919083,128.54746,35.858738,128.636715
35.927327,128.54418,35.938943,128.544775
35.919225,128.54805,35.886566,128.599832
35.693715,128.46005,35.72964,128.446758
35.693756,128.45986,35.673513,128.455954
35.84539,128.590878,35.844076,128.57846
35.87863,128.729986,35.875071,128.746045
35.866331,128.70165,35.869338,128.706223
35.847783,128.59689,35.843268,128.61667
35.842411,128.61242,35.8749,128.751628
35.867396,128.72397,35.88793,128.768238
35.881306,128.58136,35.865553,128.618145
35.881203,128.58117,35.885915,128.5552
35.835628,128.61688,35.823173,128.635911
35.825913,128.62517,35.834513,128.618711
35.874806,128.74183,35.877871,128.732544
35.878748,128.73163,35.873208,128.71079
35.859093,128.62265,35.878776,128.627143
35.882866,128.66222,35.873864,128.712333
35.897128,128.638,35.912861,128.643149
35.87791,128.62951,35.843851,128.624115
35.884066,128.63219,35.945105,128.561116
35.943013,128.56157,35.930711,128.547461
35.855575,128.59848,35.861513,128.561223
35.839953,128.61683,35.859093,128.617555
35.871826,128.62699,35.840588,128.637596
35.930711,128.54746,35.931095,128.548093
35.942028,128.56331,35.932196,128.539823
35.84078,128.633878,35.837623,128.62334
35.832458,128.61681,35.857786,128.618736
35.942738,128.56148,35.944133,128.569571
35.942931,128.56123,35.94308,128.54504
35.84745,128.574061,35.917821,128.548321
35.843191,128.57017,35.85237,128.555661
35.837225,128.54129,35.839871,128.531395
35.932174,128.55182,35.927634,128.544413
35.939627,128.55584,35.949759,128.577841
35.887761,128.60344,35.879108,128.626714
35.869596,128.62328,35.877834,128.612011
35.69146,128.446804,35.7319,128.447566
35.837713,128.55841,35.845786,128.590576
35.846715,128.59062,35.846695,128.616371
35.863031,128.69623,35.861056,128.703021
35.866435,128.55143,35.851901,128.50695
35.828205,128.54920,35.823503,128.533638
35.821786,128.53448,35.808418,128.554833
35.925833,128.54507,35.932199,128.548441
35.87279,128.476416,35.897001,128.514435
35.692823,128.45427,35.730765,128.441938
35.692881,128.44839,35.728539,128.437739
35.837683,128.62201,35.881876,128.644088
35.878621,128.65467,35.892713,128.609646
35.862976,128.69622,35.87109,128.62891
35.871158,128.62886,35.880733,128.62908
35.862405,128.57258,35.843498,128.600003
35.879306,128.62729,35.886093,128.606358
35.878033,128.72321,35.872643,128.727628
35.868925,128.57111,35.85751,128.592248
35.87243,128.618818,35.85019,128.613106
35.82276,128.55193,35.809615,128.551011
35.863955,128.61791,35.84899,128.654335
35.884353,128.62584,35.884061,128.619581
35.853931,128.50492,35.854028,128.557751
35.866341,128.59993,35.844686,128.59226
35.874019,128.57115,35.84146,128.578076
35.854968,128.55981,35.899161,128.61533
35.879531,128.62998,35.857383,128.632125
35.835486,128.62351,35.884888,128.602455
35.841833,128.53484,35.819213,128.53721
35.85204,128.501053,35.852153,128.485751
35.849935,128.63858,35.839145,128.62885
35.88074,128.614278,35.87641,128.622531
35.83841,128.530631,35.870836,128.595813
35.854356,128.50219,35.854936,128.496404
35.814655,128.52686,35.816826,128.522595
35.839361,128.62578,35.857028,128.619038
35.858398,128.62397,35.826865,128.515216
35.843586,128.52948,35.854293,128.554021
35.854386,128.50246,35.858858,128.52115
35.854423,128.50638,35.832945,128.52777
35.813738,128.52268,35.800258,128.498998
35.814266,128.52559,35.85219,128.581988
35.829598,128.50966,35.8524,128.492195
35.851686,128.62488,35.833368,128.627755
35.945815,128.57660,35.944163,128.564046
35.844468,128.58856,35.809361,128.551341
35.87839,128.538566,35.875783,128.590743
35.866165,128.53769,35.8691,128.55598
35.851816,128.50494,35.860805,128.513635
35.853878,128.50489,35.860083,128.55247
35.895433,128.57784,35.869302,128.548119
35.837325,128.49030,35.863383,128.619173
35.861845,128.62196,35.848907,128.636009
35.85323,128.499286,35.84211,128.536815
35.829896,128.61809,35.881993,128.619276
35.851043,128.53059,35.855336,128.492193
35.840738,128.63371,35.856555,128.586085
35.855478,128.49176,35.825379,128.546984
35.813733,128.52211,35.813251,128.509293
35.868935,128.60677,35.848863,128.540865
35.840281,128.53502,35.823646,128.526263
35.818688,128.52186,35.811335,128.536236
35.86996,128.476775,35.857518,128.465251
35.862578,128.45943,35.971086,128.264196
35.854465,128.501,35.854465,128.501
35.816821,128.54543,35.813831,128.524255
35.815268,128.52348,35.815753,128.53404
35.839821,128.62320,35.839958,128.620925
35.84192,128.623215,35.833881,128.618303
35.847563,128.53731,35.859334,128.544126
35.854465,128.501,35.854465,128.501
35.836976,128.61195,35.847143,128.610614
35.851606,128.59059,35.877165,128.611251
35.81831,128.535681,35.849868,128.526286
35.869678,128.63282,35.869365,128.635083
35.873128,128.62207,35.870965,128.595733
35.83262,128.620448,35.860056,128.556913
35.854465,128.501,35.854465,128.501
35.874196,128.55930,35.865405,128.564005
35.86608,128.647221,35.872136,128.627978
35.861153,128.60013,35.869185,128.59714
35.861776,128.60332,35.850286,128.625326
35.864976,128.55595,35.867953,128.549558
35.869518,128.56279,35.846915,128.613123
35.870243,128.62715,35.85718,128.635851
35.865723,128.60338,35.850265,128.605821
35.854465,128.501,35.854465,128.501
35.86253,128.617863,35.853301,128.606166
35.81438,128.642368,35.829876,128.528333
35.82752,128.523566,35.841546,128.573033
35.840153,128.61921,35.830116,128.624241
35.871128,128.59452,35.83835,128.563495
35.839498,128.56026,35.842853,128.579098
35.854465,128.501,35.854465,128.501
35.85362,128.561033,35.851121,128.575394
35.862346,128.60603,35.923198,128.643265
35.833168,128.56495,35.813273,128.546228
35.836476,128.61507,35.825631,128.62137
35.839235,128.57659,35.862578,128.567796
35.854465,128.501,35.854465,128.501
35.87058,128.590981,35.87944,128.565275
35.872086,128.56604,35.886695,128.56353
35.812983,128.54589,35.830825,128.562223
35.870193,128.59943,35.883368,128.560646
35.92206,128.63929,35.890076,128.592088
35.815198,128.52836,35.731638,128.439021
35.84412,128.598273,35.860633,128.626815
35.821273,128.63924,35.863148,128.694996
35.878706,128.65471,35.871506,128.627006
35.862938,128.55348,35.840701,128.54236
35.846861,128.56680,35.838773,128.5834
35.854465,128.501,35.854465,128.501
35.882356,128.55552,35.873928,128.49731
35.86975,128.490928,35.842578,128.486241
35.840681,128.57988,35.838008,128.571333
35.834348,128.57028,35.840603,128.597998
35.864578,128.59851,35.852783,128.497823
35.888281,128.59131,35.881188,128.571858
35.86076,128.626783,35.876035,128.587905
35.830791,128.62842,35.852808,128.627235
35.873608,128.62872,35.883566,128.635253
35.88441,128.634226,35.882378,128.610036
35.879685,128.58912,35.837415,128.539938
35.862333,128.57255,35.831405,128.529461
35.865763,128.59980,35.84334,128.61581
35.854291,128.50506,35.875065,128.501181
35.835568,128.55600,35.814166,128.530104
35.814086,128.52428,35.816553,128.53646
35.844955,128.59801,35.889838,128.561498
35.853146,128.49969,35.859281,128.539286
35.838556,128.55836,35.840125,128.567213
35.826033,128.61919,35.834186,128.62205
35.840701,128.62387,35.843601,128.599515
35.869325,128.59302,35.879143,128.627278
35.87494,128.679086,35.840633,128.612158
35.879506,128.63002,35.87569,128.665975
35.842981,128.53721,35.858936,128.519706
35.858975,128.52011,35.86402,128.627268
35.849696,128.61314,35.853388,128.54533
35.816838,128.53600,35.939273,128.560271
35.87591,128.557236,35.871991,128.562251
35.870845,128.59257,35.870916,128.578713
35.83984,128.575578,35.82813,128.547103
35.823006,128.63583,35.848938,128.635891
35.874081,128.62866,35.886175,128.650128
35.886138,128.65013,35.8962,128.633913
35.87529,128.679016,35.901438,128.61051
35.860191,128.62573,35.80188,128.501388
35.86732,128.493254,35.867291,128.491439
