,lat,lon,value
169,35.9181,128.6551,81.69999999999999
170,35.9181,128.6651,3.3
171,35.9181,128.6751,0.0
172,35.9181,128.6851,0.0
173,35.9181,128.6951,0.0
174,35.9181,128.7051,0.0
175,35.9181,128.7151,124.0
176,35.9181,128.7251,0.0
177,35.9181,128.7351,0.0
178,35.9181,128.7451,0.3
179,35.9181,128.7551,0.7
180,35.9081,128.4651,0.0
181,35.9081,128.4751,0.7
182,35.9081,128.4851,18.5
183,35.9081,128.4951,11.0
184,35.9081,128.5051,10376.0
185,35.9081,128.5151,1581.5
186,35.9081,128.5251,19.5
187,35.9081,128.5351,12396.0
188,35.9081,128.5451,28886.75
189,35.9081,128.5551,11769.0
190,35.9081,128.5651,381.0
191,35.9081,128.5751,8450.5
192,35.9081,128.5851,10622.5
193,35.9081,128.5951,24769.0
194,35.9081,128.6051,99540.5
195,35.9081,128.6151,85614.0
196,35.9081,128.6251,7420.0
197,35.9081,128.6351,43126.5
198,35.9081,128.6451,2.0
199,35.9081,128.6551,0.0
200,35.9081,128.6651,604.5999999999999
201,35.9081,128.6751,112.3
202,35.9081,128.6851,56.099999999999994
203,35.9081,128.6951,0.0
204,35.9081,128.7051,13.999999999999998
205,35.9081,128.7151,3.5
206,35.9081,128.7251,0.0
207,35.9081,128.7351,0.0
208,35.9081,128.7451,0.0
209,35.9081,128.7551,0.0
210,35.8981,128.4651,71.19999999999999
211,35.8981,128.4751,15.9
212,35.8981,128.4851,1.5
213,35.8981,128.4951,19.0
214,35.8981,128.5051,5318.5
215,35.8981,128.5151,8993.5
216,35.8981,128.5251,79.6
217,35.8981,128.5351,1689.7
218,35.8981,128.5451,36249.84
219,35.8981,128.5551,46241.299999999996
220,35.8981,128.5651,77695.39
221,35.8981,128.5751,17783.3
222,35.8981,128.5851,65272.3
223,35.8981,128.5951,35492.4
224,35.8981,128.6051,179809.3
225,35.8981,128.6151,145424.5
226,35.8981,128.6251,8209.5
227,35.8981,128.6351,40954.5
228,35.8981,128.6451,17891.699999999997
229,35.8981,128.6551,24.6
230,35.8981,128.6651,312.29999999999995
231,35.8981,128.6751,222.5
232,35.8981,128.6851,8.899999999999999
233,35.8981,128.6951,49.599999999999994
234,35.8981,128.7051,140.7
235,35.8981,128.7151,434.19999999999993
236,35.8981,128.7251,0.0
237,35.8981,128.7351,0.0
238,35.8981,128.7451,0.0
239,35.8981,128.7551,0.7
240,35.8881,128.4651,105.1
241,35.8881,128.4751,163.39999999999998
242,35.8881,128.4851,33.0
243,35.8881,128.4951,909.5
244,35.8881,128.5051,13.5
245,35.8881,128.5151,4.5
246,35.8881,128.5251,1993.8
247,35.8881,128.5351,2632.1
248,35.8881,128.5451,7532.2
249,35.8881,128.5551,95257.6
250,35.8881,128.5651,108507.64
251,35.8881,128.5751,87055.53
252,35.8881,128.5851,97782.7
253,35.8881,128.5951,92274.3
254,35.8881,128.6051,116304.9
255,35.8881,128.6151,86903.6
256,35.8881,128.6251,506082.19999999995
257,35.8881,128.6351,147459.05
258,35.8881,128.6451,82036.81
259,35.8881,128.6551,64903.14
260,35.8881,128.6651,80606.45999999999
261,35.8881,128.6751,540.0
262,35.8881,128.6851,676.2
263,35.8881,128.6951,223.89999999999998
264,35.8881,128.7051,6922.0
265,35.8881,128.7151,6426.2
266,35.8881,128.7251,4508.7
267,35.8881,128.7351,348.2
268,35.8881,128.7451,891.8
269,35.8881,128.7551,13.6
270,35.8781,128.4651,4016.6
271,35.8781,128.4751,18919.1
272,35.8781,128.4851,4064.5
273,35.8781,128.4951,26545.0
274,35.8781,128.5051,0.0
275,35.8781,128.5151,8.0
276,35.8781,128.5251,770.4
277,35.8781,128.5351,7960.4
278,35.8781,128.5451,86038.8
279,35.8781,128.5551,98299.3
280,35.8781,128.5651,115096.2
281,35.8781,128.5751,122019.23
282,35.8781,128.5851,613341.62
283,35.8781,128.5951,546151.5
284,35.8781,128.6051,118075.20999999999
285,35.8781,128.6151,80476.37
286,35.8781,128.6251,244701.5
287,35.8781,128.6351,84146.5
288,35.8781,128.6451,25064.0
289,35.8781,128.6551,12538.4
290,35.8781,128.6651,25216.6
291,35.8781,128.6751,49796.8
292,35.8781,128.6851,91420.15999999999
293,35.8781,128.6951,15662.0
294,35.8781,128.7051,29261.5
295,35.8781,128.7151,15431.2
296,35.8781,128.7251,143981.24
297,35.8781,128.7351,1187.1
298,35.8781,128.7451,6473.799999999999
299,35.8781,128.7551,115.89999999999999
300,35.8681,128.4651,3400.4
301,35.8681,128.4751,2.3999999999999995
302,35.8681,128.4851,31706.0
303,35.8681,128.4951,12961.0
304,35.8681,128.5051,20994.5
305,35.8681,128.5151,27208.0
306,35.8681,128.5251,37998.7
307,35.8681,128.5351,16214.4
308,35.8681,128.5451,53638.0
309,35.8681,128.5551,159450.34999999998
310,35.8681,128.5651,110165.37
311,35.8681,128.5751,99740.66
312,35.8681,128.5851,687242.7
313,35.8681,128.5951,327406.65
314,35.8681,128.6051,125649.31999999999
315,35.8681,128.6151,123958.3
316,35.8681,128.6251,211062.55
317,35.8681,128.6351,198304.6
318,35.8681,128.6451,32025.4
319,35.8681,128.6551,7.3
320,35.8681,128.6651,157.5
321,35.8681,128.6751,168.1
322,35.8681,128.6851,14754.9
323,35.8681,128.6951,76972.71
324,35.8681,128.7051,52423.89
325,35.8681,128.7151,82649.96999999999
326,35.8681,128.7251,5214.2
327,35.8681,128.7351,63.3
328,35.8681,128.7451,1.0
329,35.8681,128.7551,0.0
330,35.8581,128.4651,17719.5
331,35.8581,128.4751,96794.84
332,35.8581,128.4851,233526.1
333,35.8581,128.4951,78034.5
334,35.8581,128.5051,165308.6
335,35.8581,128.5151,78778.1
336,35.8581,128.5251,181198.65
337,35.8581,128.5351,101871.09
338,35.8581,128.5451,275505.07
339,35.8581,128.5551,199203.12
340,35.8581,128.5651,66296.5
341,35.8581,128.5751,110966.87
342,35.8581,128.5851,218919.6
343,35.8581,128.5951,51287.95
344,35.8581,128.6051,79177.44
345,35.8581,128.6151,96376.18
346,35.8581,128.6251,64691.5
347,35.8581,128.6351,84680.5
348,35.8581,128.6451,146596.26
349,35.8581,128.6551,8513.6
350,35.8581,128.6651,586.3
351,35.8581,128.6751,166.89999999999998
352,35.8581,128.6851,62.49999999999999
353,35.8581,128.6951,12.2
354,35.8581,128.7051,20.799999999999997
355,35.8581,128.7151,214.0
356,35.8581,128.7251,5.5
357,35.8581,128.7351,17.5
358,35.8581,128.7451,0.7
359,35.8581,128.7551,14.3
360,35.8481,128.4651,792.1999999999999
361,35.8481,128.4751,1873.5
362,35.8481,128.4851,36468.0
363,35.8481,128.4951,643.0
364,35.8481,128.5051,6333.5
365,35.8481,128.5151,2468.0
366,35.8481,128.5251,58024.299999999996
367,35.8481,128.5351,103485.8
368,35.8481,128.5451,36000.2
369,35.8481,128.5551,77624.5
370,35.8481,128.5651,212271.47999999998
371,35.8481,128.5751,141840.88999999998
372,35.8481,128.5851,136524.90999999997
373,35.8481,128.5951,85717.0
374,35.8481,128.6051,54875.9
375,35.8481,128.6151,110434.98999999999
376,35.8481,128.6251,61879.55
377,35.8481,128.6351,33208.0
378,35.8481,128.6451,948.8
379,35.8481,128.6551,5.799999999999999
380,35.8481,128.6651,17163.129999999997
381,35.8481,128.6751,19182.489999999998
382,35.8481,128.6851,17919.8
383,35.8481,128.6951,107765.72
384,35.8481,128.7051,101370.2
385,35.8481,128.7151,2471.4
386,35.8481,128.7251,495.9
387,35.8481,128.7351,11.4
388,35.8481,128.7451,1229.4999999999998
389,35.8481,128.7551,1717.8
390,35.8381,128.4651,0.0
391,35.8381,128.4751,52.699999999999996
392,35.8381,128.4851,10402.5
393,35.8381,128.4951,5790.0
394,35.8381,128.5051,17372.5
395,35.8381,128.5151,6408.5
396,35.8381,128.5251,62207.6
397,35.8381,128.5351,49242.5
398,35.8381,128.5451,113972.17
399,35.8381,128.5551,217380.52
400,35.8381,128.5651,17444.2
401,35.8381,128.5751,15621.8
402,35.8381,128.5851,10292.0
403,35.8381,128.5951,27119.4
404,35.8381,128.6051,37859.3
405,35.8381,128.6151,113782.78
406,35.8381,128.6251,18193.0
407,35.8381,128.6351,1359.0
408,35.8381,128.6451,16.299999999999997
409,35.8381,128.6551,1.0
410,35.8381,128.6651,565.2
411,35.8381,128.6751,7487.1
412,35.8381,128.6851,6910.8
413,35.8381,128.6951,6389.799999999999
414,35.8381,128.7051,55395.7
415,35.8381,128.7151,76856.70999999999
416,35.8381,128.7251,59150.17999999999
417,35.8381,128.7351,36279.369999999995
418,35.8381,128.7451,106175.06
419,35.8381,128.7551,74.99999999999999
420,35.8281,128.4651,13.2
421,35.8281,128.4751,0.0
422,35.8281,128.4851,75.0
423,35.8281,128.4951,2467.5
424,35.8281,128.5051,7054.5
425,35.8281,128.5151,25614.5
426,35.8281,128.5251,89128.0
427,35.8281,128.5351,244277.84999999998
428,35.8281,128.5451,86248.25
429,35.8281,128.5551,932.0
430,35.8281,128.5651,15.0
431,35.8281,128.5751,0.5
432,35.8281,128.5851,16.5
433,35.8281,128.5951,2.0
434,35.8281,128.6051,23188.0
435,35.8281,128.6151,32059.0
436,35.8281,128.6251,70426.15
437,35.8281,128.6351,150365.35
438,35.8281,128.6451,23904.219999999998
439,35.8281,128.6551,34.599999999999994
440,35.8281,128.6651,8.8
441,35.8281,128.6751,43.5
442,35.8281,128.6851,21.7
443,35.8281,128.6951,1.7
444,35.8281,128.7051,477.9
445,35.8281,128.7151,2252.8
446,35.8281,128.7251,2349.5
447,35.8281,128.7351,964.7
448,35.8281,128.7451,542.9
449,35.8281,128.7551,176.5
450,35.8181,128.4651,52.4
451,35.8181,128.4751,620.0
452,35.8181,128.4851,301.0
453,35.8181,128.4951,4521.0
454,35.8181,128.5051,166175.8
455,35.8181,128.5151,165429.35
456,35.8181,128.5251,90251.8
457,35.8181,128.5351,168936.5
458,35.8181,128.5451,40390.5
459,35.8181,128.5551,427.5
460,35.8181,128.5651,2.0
461,35.8181,128.5751,0.5
462,35.8181,128.5851,1.0
463,35.8181,128.5951,1.5
464,35.8181,128.6051,1955.5
465,35.8181,128.6151,15020.0
466,35.8181,128.6251,41.0
467,35.8181,128.6351,3545.0
468,35.8181,128.6451,13370.7
469,35.8181,128.6551,8.7
470,35.8181,128.6651,0.0
471,35.8181,128.6751,0.0
472,35.8181,128.6851,0.0
473,35.8181,128.6951,0.7
474,35.8181,128.7051,1.4
475,35.8181,128.7151,120.6
476,35.8181,128.7251,1182.8
477,35.8181,128.7351,512.4
478,35.8181,128.7451,483.29999999999995
479,35.8181,128.7551,716.9
480,35.8081,128.4651,9.0
481,35.8081,128.4751,45.4
482,35.8081,128.4851,77616.01000000001
483,35.8081,128.4951,92984.09999999999
484,35.8081,128.5051,13148.5
485,35.8081,128.5151,22990.4
486,35.8081,128.5251,26761.3
487,35.8081,128.5351,36166.9
488,35.8081,128.5451,10344.2
489,35.8081,128.5551,2733.7
490,35.8081,128.5651,1.0
491,35.8081,128.5751,0.0
492,35.8081,128.5851,0.0
493,35.8081,128.5951,0.3
494,35.8081,128.6051,6.5
495,35.8081,128.6151,12514.8
496,35.8081,128.6251,7.999999999999999
497,35.8081,128.6351,0.0
498,35.8081,128.6451,0.0
499,35.8081,128.6551,0.7
500,35.8081,128.6651,7.199999999999999
501,35.8081,128.6751,0.0
502,35.8081,128.6851,1.0
503,35.8081,128.6951,3.8
504,35.8081,128.7051,0.0
505,35.8081,128.7151,0.7
506,35.8081,128.7251,10.8
507,35.8081,128.7351,791.4
508,35.8081,128.7451,125.29999999999998
509,35.8081,128.7551,123.39999999999999
